customer_id,as_of_date,region_name,age,age_band,marital_status,customer_tenure_months,multi_policy_flag,num_policies,policy_type,renewal_month,current_premium,premium_last_year,premium_change_pct,num_price_increases_last_3y,coverage_amount,premium_to_coverage_ratio,payment_frequency,autopay_enabled,late_payment_count_12m,missed_payment_flag,payment_method_change_flag,num_claims_12m,num_approved_claims_12m,num_rejected_claims_12m,num_pending_claims_12m,avg_claim_amount,total_claim_amount_12m,total_payout_amount_12m,payout_ratio_12m,avg_settlement_time_days,days_since_last_claim,num_contacts_12m,complaint_flag,complaint_resolution_days,quote_requested_flag,coverage_downgrade_flag,churn_flag,churn_type,churn_probability_true
42569,2025-12-31,Auckland,53,45-54,Single,20,1,3,Auto,8,692.87,632.05,0.0926,2,31267.48,0.02215931,Monthly,1,2,0,0,0,0,0,0,4290.6,0.0,0.0,0.75,18,369,3,0,0,0,0,0,No churn,0.232722
42570,2025-12-31,Canterbury,71,65-74,Single,84,0,1,Auto,5,1366.77,1315.26,0.0465,1,32845.65,0.04161196,Monthly,1,1,0,0,0,0,0,0,4367.42,0.0,0.0,0.75,27,535,3,0,0,0,0,1,Other,0.363868
42571,2025-12-31,Canterbury,53,45-54,Single,91,0,1,Life,3,1136.47,981.48,0.1529,3,264007.79,0.0043047,Monthly,1,1,0,0,0,0,0,0,4387.55,0.0,0.0,0.85,14,1269,1,0,0,0,0,0,No churn,0.491416
42572,2025-12-31,Auckland,26,25-34,Married,135,0,1,Life,12,822.14,835.3,-0.0131,2,350041.7,0.00234869,Monthly,1,0,0,0,0,0,0,0,2292.08,0.0,0.0,0.85,23,1783,1,0,0,0,0,0,No churn,0.185646
42573,2025-12-31,Wellington,27,25-34,Single,4,0,1,Auto,3,1160.8,1213.09,-0.0345,2,25259.15,0.04595568,Monthly,1,0,0,1,0,0,0,0,6116.48,0.0,0.0,0.75,20,1671,1,0,0,0,0,1,Other,0.313787
42574,2025-12-31,Waikato,67,65-74,Married,50,0,1,Home,1,486.71,430.46,0.156,2,357085.44,0.00136299,Annual,1,0,0,0,0,0,0,0,8175.81,0.0,0.0,0.75,26,990,2,0,0,0,1,0,No churn,0.36381
42575,2025-12-31,Manawatu-Whanganui,53,45-54,Single,95,1,3,Auto,9,793.07,733.2,0.0856,2,17092.07,0.04639996,Monthly,1,0,0,0,0,0,0,0,7815.03,0.0,0.0,0.75,16,1416,3,0,0,0,0,0,No churn,0.068053
42576,2025-12-31,Canterbury,54,45-54,Married,111,0,1,Health,4,1021.65,991.87,0.0191,1,177072.38,0.00576967,Monthly,1,0,0,0,0,0,0,0,4609.35,0.0,0.0,0.8,22,1381,2,0,0,0,0,0,No churn,0.163365
42577,2025-12-31,Auckland,36,35-44,Married,150,0,1,Life,5,1628.89,1736.0,-0.0797,1,460498.41,0.00353723,Monthly,1,0,0,0,0,0,0,0,49747.13,0.0,0.0,0.85,20,948,2,0,0,0,0,0,No churn,0.141444
42578,2025-12-31,Wellington,35,35-44,Single,133,0,1,Auto,3,1047.76,1038.93,0.0281,2,23384.04,0.04480665,Monthly,1,0,0,0,0,0,0,0,3670.45,0.0,0.0,0.75,8,1458,0,0,0,0,0,0,No churn,0.175834
42579,2025-12-31,Auckland,45,45-54,Single,150,1,3,Health,1,1456.71,1555.84,-0.0669,1,83428.45,0.01746064,Monthly,1,0,0,0,0,0,0,0,7118.82,0.0,0.0,0.8,22,1060,3,0,0,0,0,0,No churn,0.03265
42580,2025-12-31,Wellington,54,45-54,Married,114,0,1,Auto,12,1165.18,1007.14,0.1602,1,26063.16,0.04470616,Monthly,1,0,0,0,0,0,0,0,1710.69,0.0,0.0,0.75,16,1410,0,0,0,0,0,1,Price,0.384171
42581,2025-12-31,Manawatu-Whanganui,49,45-54,Single,164,0,1,Health,6,1510.54,1360.84,0.1077,3,113513.65,0.01330708,Monthly,1,0,0,1,0,0,0,0,4401.2,0.0,0.0,0.8,26,1755,1,1,12,0,0,1,Service,0.975804
42582,2025-12-31,Bay of Plenty,77,75+,Single,27,0,1,Home,11,339.39,285.86,0.2193,2,690486.93,0.00049153,Monthly,1,1,0,0,0,0,0,0,33754.79,0.0,0.0,0.75,15,839,2,0,0,0,0,1,Price,0.769716
42583,2025-12-31,Wellington,30,25-34,Married,169,0,1,Life,1,1403.16,1231.44,0.1173,2,295717.56,0.00474492,Monthly,0,0,0,0,1,1,0,0,73992.32,73992.32,62893.47,0.85,32,42,1,0,0,0,0,0,No churn,0.363425
42584,2025-12-31,Bay of Plenty,50,45-54,Single,128,0,1,Home,12,564.33,565.92,0.0228,3,270566.87,0.00208574,Monthly,1,0,0,0,0,0,0,0,18983.41,0.0,0.0,0.75,17,1058,1,0,0,0,0,1,Other,0.163511
42585,2025-12-31,Auckland,33,25-34,Married,33,0,1,Life,4,1287.97,1353.51,-0.069,1,487915.44,0.00263973,Monthly,1,2,0,0,1,1,0,0,25149.18,25149.18,21376.8,0.85,24,100,0,1,19,0,0,1,Service,0.734023
42586,2025-12-31,Bay of Plenty,18,18-24,Single,131,0,1,Auto,3,778.34,743.11,0.0721,2,34934.27,0.02228012,Monthly,0,0,0,0,0,0,0,0,6438.07,0.0,0.0,0.75,4,1070,1,0,0,0,1,0,No churn,0.408801
42587,2025-12-31,Waikato,46,45-54,Single,13,1,4,Auto,8,1184.7,1040.59,0.1324,1,23791.17,0.04979567,Monthly,1,1,0,0,0,0,0,0,2904.81,0.0,0.0,0.75,21,1196,2,0,0,0,0,1,Price,0.221879
42588,2025-12-31,Manawatu-Whanganui,21,18-24,Married,156,0,1,Travel,7,120.0,92.74,0.3273,1,4617.95,0.02598553,Monthly,0,0,0,0,0,0,0,0,1460.48,0.0,0.0,0.75,32,1221,1,0,0,0,0,1,Price,0.76468
42589,2025-12-31,Wellington,43,35-44,Single,172,0,1,Auto,1,1106.13,1119.48,-0.0663,2,35266.83,0.0313647,Monthly,0,0,0,0,1,1,0,0,2093.71,2093.71,1570.28,0.75,13,252,3,0,0,0,0,0,No churn,0.136288
42590,2025-12-31,Canterbury,61,55-64,Married,167,1,3,Home,8,701.03,627.11,0.1537,2,202095.75,0.00346881,Monthly,0,0,0,0,0,0,0,0,11219.09,0.0,0.0,0.75,21,636,2,0,0,0,1,0,No churn,0.156495
42591,2025-12-31,Bay of Plenty,43,35-44,Single,119,0,1,Auto,7,922.44,873.61,0.0851,2,34195.11,0.02697569,Monthly,0,0,0,0,0,0,0,0,3318.62,0.0,0.0,0.75,22,923,1,0,0,0,0,0,No churn,0.246934
42592,2025-12-31,Canterbury,64,55-64,Married,20,0,1,Home,4,895.95,850.86,0.059,3,533593.98,0.00167908,Annual,0,0,0,0,0,0,0,0,21502.75,0.0,0.0,0.75,31,1447,1,1,22,0,0,1,Service,0.551102
42593,2025-12-31,Auckland,38,35-44,Married,131,0,1,Health,12,1025.37,1043.43,0.0021,2,118658.98,0.00864136,Monthly,1,0,0,0,1,1,0,0,1748.77,1748.77,1399.02,0.8,3,12,0,0,0,0,0,0,No churn,0.14158
42594,2025-12-31,Waikato,45,45-54,Single,110,0,1,Health,1,973.35,862.56,0.1235,3,128776.47,0.00755841,Annual,1,0,0,0,0,0,0,0,3334.21,0.0,0.0,0.8,21,1729,1,0,0,0,0,0,No churn,0.203409
42595,2025-12-31,Auckland,77,75+,Married,62,0,1,Travel,5,259.68,240.96,0.0876,1,11285.25,0.02301074,Monthly,1,0,0,0,0,0,0,0,3633.78,0.0,0.0,0.75,6,1476,0,0,0,0,0,1,Other,0.372125
42596,2025-12-31,Auckland,34,25-34,Married,67,0,1,Home,8,979.04,870.06,0.1525,3,329943.08,0.00296729,Monthly,1,0,0,0,0,0,0,0,17930.62,0.0,0.0,0.75,15,1490,1,0,0,1,0,1,Price,0.519623
42597,2025-12-31,Auckland,52,45-54,Single,153,0,1,Life,9,1298.98,1162.51,0.0933,3,232786.64,0.00558014,Annual,1,0,0,0,0,0,0,0,15039.09,0.0,0.0,0.85,22,380,0,0,0,0,0,1,Other,0.170519
42598,2025-12-31,Auckland,66,65-74,Married,82,0,1,Home,12,934.44,819.71,0.1372,2,511264.46,0.0018277,Monthly,0,0,0,0,0,0,0,0,7259.83,0.0,0.0,0.75,22,368,1,0,0,0,0,0,No churn,0.389361
42599,2025-12-31,Wellington,42,35-44,Single,155,0,1,Life,1,842.19,745.75,0.1296,1,389837.2,0.00216037,Monthly,0,0,0,0,0,0,0,0,10725.48,0.0,0.0,0.85,21,674,2,0,0,0,0,1,Price,0.320416
42600,2025-12-31,Waikato,38,35-44,Single,79,0,1,Auto,5,846.24,885.71,-0.0592,2,39262.23,0.0215535,Monthly,1,1,0,1,0,0,0,0,7040.03,0.0,0.0,0.75,24,512,0,0,0,0,0,0,No churn,0.211273
42601,2025-12-31,Waikato,65,65-74,Single,27,0,1,Home,11,804.4,871.49,-0.0758,1,345479.57,0.00232835,Monthly,1,2,0,0,0,0,0,0,7918.51,0.0,0.0,0.75,12,1486,1,0,0,0,0,0,No churn,0.397687
42602,2025-12-31,Canterbury,23,18-24,Single,62,1,2,Health,1,1796.62,1579.87,0.1255,1,142004.3,0.01265184,Monthly,1,2,0,0,0,0,0,0,5782.2,0.0,0.0,0.8,30,950,0,0,0,0,0,0,No churn,0.292675
42603,2025-12-31,Bay of Plenty,36,35-44,Married,142,1,3,Travel,3,187.69,160.88,0.1692,2,15404.14,0.01218429,Monthly,0,0,0,1,0,0,0,0,1455.9,0.0,0.0,0.75,15,597,1,0,0,1,1,0,No churn,0.223958
42604,2025-12-31,Auckland,45,45-54,Married,133,0,1,Health,9,2280.87,2405.64,-0.0726,2,178288.4,0.01279316,Annual,1,0,0,0,0,0,0,0,2783.9,0.0,0.0,0.8,31,1775,2,0,0,0,0,1,Other,0.082511
42605,2025-12-31,Auckland,32,25-34,Single,88,0,1,Auto,1,766.69,776.82,-0.0212,0,9563.51,0.08016855,Annual,0,1,0,0,0,0,0,0,5817.8,0.0,0.0,0.75,19,1127,2,0,0,0,0,0,No churn,0.162183
42606,2025-12-31,Otago,54,45-54,Single,154,0,1,Health,5,1559.71,1434.21,0.0604,2,106846.72,0.01459766,Annual,1,0,0,0,0,0,0,0,2155.55,0.0,0.0,0.8,11,1158,0,0,0,0,0,0,No churn,0.137308
42607,2025-12-31,Waikato,60,55-64,Single,157,1,2,Health,9,1404.55,1454.73,-0.0016,1,146264.23,0.00960285,Monthly,0,0,0,0,0,0,0,0,2073.61,0.0,0.0,0.8,21,1620,0,0,0,0,0,0,No churn,0.036873
42608,2025-12-31,Auckland,83,75+,Married,120,0,1,Health,8,862.45,659.97,0.2984,2,209909.53,0.00410866,Monthly,1,1,0,0,0,0,0,0,4203.6,0.0,0.0,0.8,16,1236,3,0,0,1,0,1,Price,0.902383
42609,2025-12-31,Bay of Plenty,58,55-64,Single,154,0,1,Auto,9,727.03,616.67,0.2024,1,34432.22,0.02111488,Annual,1,0,0,0,2,2,0,0,3280.45,6560.9,4920.67,0.75,22,73,2,0,0,0,1,1,Price,0.405476
42610,2025-12-31,Otago,58,55-64,Married,20,0,1,Auto,1,684.25,701.81,-0.0117,1,21974.37,0.03113847,Monthly,1,0,0,0,0,0,0,0,4631.89,0.0,0.0,0.75,25,411,1,1,9,0,0,0,No churn,0.53602
42611,2025-12-31,Auckland,67,65-74,Single,170,1,4,Home,11,643.26,585.54,0.1296,3,342400.77,0.00187868,Monthly,1,0,0,0,0,0,0,0,24732.36,0.0,0.0,0.75,16,789,3,0,0,0,0,0,No churn,0.116564
42612,2025-12-31,Wellington,32,25-34,Married,21,0,1,Home,3,984.84,1040.6,-0.0491,0,382631.14,0.00257385,Annual,1,1,0,0,0,0,0,0,7765.02,0.0,0.0,0.75,16,537,3,0,0,0,0,0,No churn,0.213145
42613,2025-12-31,Auckland,49,45-54,Single,76,0,1,Auto,8,1006.57,949.33,0.0541,2,18402.63,0.05469703,Monthly,1,0,0,0,0,0,0,0,5870.02,0.0,0.0,0.75,12,566,2,0,0,0,0,0,No churn,0.202976
42614,2025-12-31,Auckland,74,65-74,Single,78,0,1,Auto,11,1139.56,950.66,0.1977,1,30336.92,0.03756339,Monthly,0,1,0,1,0,0,0,0,1648.24,0.0,0.0,0.75,21,1381,2,0,0,0,0,1,Price,0.67764
42615,2025-12-31,Bay of Plenty,29,25-34,Single,173,1,2,Life,10,851.95,858.03,0.0091,2,504716.43,0.00168798,Monthly,1,0,0,0,0,0,0,0,4996.05,0.0,0.0,0.85,5,1681,1,0,0,0,0,0,No churn,0.047598
42616,2025-12-31,Canterbury,37,35-44,Married,8,0,1,Health,1,1840.88,2009.12,-0.0569,0,112564.08,0.01635408,Monthly,1,1,0,0,1,1,0,0,1237.58,1237.58,990.06,0.8,10,316,1,0,0,0,0,0,No churn,0.335888
42617,2025-12-31,Auckland,32,25-34,Married,17,0,1,Auto,8,1015.78,1005.73,0.0123,1,22077.52,0.04600984,Monthly,1,1,0,0,0,0,0,0,5333.98,0.0,0.0,0.75,23,795,4,0,0,0,0,0,No churn,0.36654
42618,2025-12-31,Auckland,83,75+,Single,150,0,1,Auto,9,886.47,824.86,0.0733,1,21628.83,0.04098561,Monthly,1,0,0,0,0,0,0,0,6657.23,0.0,0.0,0.75,18,491,2,0,0,0,0,1,Other,0.399875
42619,2025-12-31,Wellington,42,35-44,Single,76,0,1,Auto,8,1051.34,1116.66,-0.0346,2,18984.24,0.05537986,Annual,1,1,0,0,0,0,0,0,3338.75,0.0,0.0,0.75,16,825,1,0,0,0,0,0,No churn,0.130146
42620,2025-12-31,Wellington,40,35-44,Married,50,1,3,Home,11,814.11,724.28,0.1551,2,487692.27,0.00166932,Annual,1,0,0,0,0,0,0,0,7276.76,0.0,0.0,0.75,8,1163,1,1,1,0,0,1,Price,0.956783
42621,2025-12-31,Manawatu-Whanganui,73,65-74,Single,32,0,1,Home,8,1083.28,1027.77,-0.0061,1,491527.91,0.0022039,Monthly,1,2,0,1,0,0,0,0,13779.54,0.0,0.0,0.75,32,1536,0,0,0,0,0,1,Other,0.422609
42622,2025-12-31,Otago,79,75+,Married,98,1,3,Auto,5,903.56,766.49,0.1651,2,24185.55,0.03735948,Monthly,0,1,0,0,0,0,0,0,3942.3,0.0,0.0,0.75,26,1645,0,0,0,0,1,1,Price,0.356992
42623,2025-12-31,Manawatu-Whanganui,18,18-24,Single,105,1,3,Auto,4,1123.49,1078.82,0.0523,1,5497.92,0.20434818,Monthly,1,1,0,0,0,0,0,0,2959.01,0.0,0.0,0.75,11,569,0,0,0,1,0,0,No churn,0.192821
42624,2025-12-31,Manawatu-Whanganui,77,75+,Single,178,0,1,Home,2,823.41,740.94,0.091,2,518313.97,0.00158863,Annual,1,0,0,0,0,0,0,0,11209.78,0.0,0.0,0.75,9,1660,2,0,0,0,0,0,No churn,0.258318
42625,2025-12-31,Otago,66,65-74,Married,55,0,1,Auto,3,1249.93,1197.88,0.0347,2,23488.46,0.05321447,Monthly,1,1,0,0,0,0,0,0,4371.15,0.0,0.0,0.75,15,705,0,0,0,0,0,0,No churn,0.311686
42626,2025-12-31,Canterbury,76,75+,Single,57,1,3,Home,11,974.0,969.23,0.0051,2,543965.84,0.00179055,Monthly,1,0,0,0,0,0,0,0,15155.98,0.0,0.0,0.75,13,699,2,0,0,0,0,0,No churn,0.057067
42627,2025-12-31,Wellington,23,18-24,Single,164,0,1,Home,9,389.54,394.73,0.0059,2,550405.24,0.00070774,Monthly,0,1,0,0,0,0,0,0,15257.76,0.0,0.0,0.75,28,1504,2,0,0,0,0,0,No churn,0.298751
42628,2025-12-31,Otago,20,18-24,Married,133,0,1,Life,9,1216.38,1127.8,0.1145,2,536467.23,0.0022674,Monthly,0,0,0,0,0,0,0,0,2634.84,0.0,0.0,0.85,14,459,0,0,0,1,0,1,Other,0.515169
42629,2025-12-31,Auckland,40,35-44,Married,136,0,1,Home,6,254.06,293.1,-0.0873,1,338404.43,0.00075075,Annual,1,0,0,0,0,0,0,0,8718.31,0.0,0.0,0.75,17,1806,1,0,0,0,0,0,No churn,0.083577
42630,2025-12-31,Otago,75,75+,Married,162,0,1,Auto,3,957.58,823.21,0.1388,1,21404.5,0.04473723,Monthly,1,0,0,1,1,1,0,0,1674.82,1674.82,1256.12,0.75,31,103,2,0,0,0,0,0,No churn,0.455148
42631,2025-12-31,Wellington,51,45-54,Single,86,1,3,Home,11,918.75,880.67,0.0504,2,633687.76,0.00144985,Annual,1,0,0,0,1,0,0,1,13309.33,13309.33,9316.53,0.7,26,326,0,0,0,0,0,0,No churn,0.075284
42632,2025-12-31,Otago,67,65-74,Married,70,0,1,Auto,12,1116.71,1181.91,-0.061,1,24380.35,0.04580384,Monthly,1,1,0,0,0,0,0,0,3199.9,0.0,0.0,0.75,30,688,1,0,0,0,0,0,No churn,0.254706
42633,2025-12-31,Canterbury,34,25-34,Married,169,0,1,Auto,12,800.27,760.02,0.024,3,29518.76,0.02711046,Annual,1,0,0,1,1,1,0,0,9449.89,9449.89,7087.42,0.75,25,233,2,0,0,0,0,1,Other,0.123444
42634,2025-12-31,Wellington,40,35-44,Single,58,0,1,Travel,2,246.78,222.69,0.1254,2,25973.9,0.00950119,Monthly,1,0,0,1,0,0,0,0,3676.25,0.0,0.0,0.75,7,1600,1,0,0,0,0,1,Price,0.315066
42635,2025-12-31,Bay of Plenty,77,75+,Single,103,0,1,Home,2,1088.72,972.0,0.1331,2,587302.13,0.00185376,Monthly,0,0,0,0,0,0,0,0,6221.63,0.0,0.0,0.75,34,1102,1,0,0,0,0,1,Price,0.4612
42636,2025-12-31,Auckland,51,45-54,Single,133,0,1,Health,2,1400.46,1424.27,-0.0156,0,133295.84,0.01050642,Monthly,1,0,0,0,0,0,0,0,4159.1,0.0,0.0,0.8,27,906,3,0,0,0,0,0,No churn,0.138411
42637,2025-12-31,Auckland,71,65-74,Married,128,1,4,Home,4,767.83,604.12,0.3079,2,246724.96,0.00311211,Annual,1,0,0,0,0,0,0,0,17793.0,0.0,0.0,0.75,23,552,2,0,0,0,1,1,Price,0.292168
42638,2025-12-31,Canterbury,61,55-64,Married,13,0,1,Home,5,427.11,406.52,0.0463,2,291659.56,0.00146443,Monthly,0,2,0,0,0,0,0,0,9380.94,0.0,0.0,0.75,26,1199,0,0,0,0,0,1,Other,0.555565
42639,2025-12-31,Auckland,29,25-34,Married,130,1,3,Auto,3,926.46,917.16,0.0049,2,14546.93,0.06368793,Annual,1,1,0,0,0,0,0,0,2288.59,0.0,0.0,0.75,17,868,3,0,0,0,0,0,No churn,0.043549
42640,2025-12-31,Wellington,82,75+,Married,4,0,1,Home,1,915.78,932.22,-0.0285,0,299521.5,0.00305749,Monthly,1,1,0,0,0,0,0,0,8268.87,0.0,0.0,0.75,28,1490,4,0,0,0,0,0,No churn,0.534627
42641,2025-12-31,Auckland,82,75+,Single,30,0,1,Auto,9,1152.52,988.33,0.1913,3,19237.3,0.05991084,Annual,1,0,0,1,0,0,0,0,5464.23,0.0,0.0,0.75,22,440,0,0,0,0,0,1,Price,0.515094
42642,2025-12-31,Canterbury,71,65-74,Single,101,0,1,Travel,12,361.44,327.35,0.1127,2,11690.4,0.03091743,Monthly,1,0,0,0,1,1,0,0,1456.58,1456.58,1092.44,0.75,25,12,2,0,0,0,0,1,Other,0.374383
42643,2025-12-31,Canterbury,49,45-54,Single,37,0,1,Life,10,825.75,860.51,-0.0555,1,165145.81,0.0050001,Monthly,0,1,0,0,0,0,0,0,59570.29,0.0,0.0,0.85,17,565,1,0,0,0,0,0,No churn,0.20821
42644,2025-12-31,Auckland,47,45-54,Married,3,0,1,Auto,7,1641.59,1729.4,-0.0494,0,19624.64,0.08364958,Monthly,1,0,0,0,0,0,0,0,3999.82,0.0,0.0,0.75,29,851,2,0,0,0,0,0,No churn,0.24838
42645,2025-12-31,Canterbury,38,35-44,Married,111,0,1,Health,10,1664.47,1700.72,-0.0388,0,71161.72,0.02339001,Monthly,1,0,0,0,0,0,0,0,2383.4,0.0,0.0,0.8,16,988,2,0,0,0,0,0,No churn,0.139281
42646,2025-12-31,Wellington,61,55-64,Single,73,0,1,Auto,5,1030.75,945.44,0.0965,2,33338.04,0.03091805,Monthly,1,0,0,0,1,1,0,0,1429.58,1429.58,1072.18,0.75,24,164,1,0,0,0,0,0,No churn,0.293251
42647,2025-12-31,Bay of Plenty,39,35-44,Married,158,1,2,Home,4,466.07,454.79,0.0148,1,469205.37,0.00099331,Monthly,0,2,0,1,0,0,0,0,20054.09,0.0,0.0,0.75,8,1150,1,0,0,0,0,0,No churn,0.097202
42648,2025-12-31,Wellington,30,25-34,Married,171,0,1,Auto,9,983.19,953.68,0.0574,2,2268.8,0.43335278,Annual,0,0,0,0,0,0,0,0,5320.91,0.0,0.0,0.75,21,1386,0,0,0,0,0,0,No churn,0.165995
42649,2025-12-31,Auckland,22,18-24,Single,70,0,1,Travel,4,143.66,137.39,0.027,2,13376.32,0.01073993,Monthly,1,2,0,0,0,0,0,0,1115.87,0.0,0.0,0.75,15,1575,1,0,0,0,0,0,No churn,0.465704
42650,2025-12-31,Auckland,46,45-54,Married,22,1,4,Home,11,664.08,673.31,0.0235,2,172669.02,0.00384596,Monthly,0,0,0,0,0,0,0,0,3938.52,0.0,0.0,0.75,26,655,1,0,0,0,0,0,No churn,0.053824
42651,2025-12-31,Bay of Plenty,73,65-74,Married,177,0,1,Life,8,731.08,686.85,0.0819,2,116537.54,0.00627334,Annual,1,0,0,0,0,0,0,0,24477.66,0.0,0.0,0.85,34,1295,3,0,0,0,0,1,Other,0.220173
42652,2025-12-31,Auckland,71,65-74,Married,105,0,1,Health,3,2123.75,2006.67,0.0782,2,77316.68,0.02746814,Monthly,1,1,0,0,0,0,0,0,2833.18,0.0,0.0,0.8,22,654,2,0,0,0,0,0,No churn,0.427615
42653,2025-12-31,Bay of Plenty,75,75+,Single,111,0,1,Health,2,1620.69,1289.9,0.2651,3,212696.93,0.00761972,Monthly,0,0,0,0,1,1,0,0,12128.6,12128.6,9702.88,0.8,10,204,1,0,0,0,0,1,Price,0.681885
42654,2025-12-31,Wellington,59,55-64,Married,7,1,3,Home,7,914.48,842.26,0.0812,3,294898.06,0.00310102,Monthly,1,1,0,0,0,0,0,0,15377.73,0.0,0.0,0.75,23,988,0,0,0,0,0,1,Other,0.798044
42655,2025-12-31,Wellington,76,75+,Single,106,1,3,Home,10,962.83,904.16,0.0623,1,522313.84,0.00184339,Monthly,1,0,0,0,0,0,0,0,7281.64,0.0,0.0,0.75,14,1383,1,1,4,0,0,0,No churn,0.131317
42656,2025-12-31,Waikato,71,65-74,Single,31,0,1,Home,10,653.38,649.01,0.0096,1,387990.17,0.00168401,Monthly,1,2,0,0,0,0,0,0,2772.52,0.0,0.0,0.75,25,587,0,0,0,0,0,1,Other,0.434177
42657,2025-12-31,Auckland,72,65-74,Married,133,1,2,Auto,8,1193.44,1102.63,0.058,1,45710.81,0.02610853,Monthly,1,1,0,0,0,0,0,0,1492.93,0.0,0.0,0.75,24,1545,2,0,0,0,0,0,No churn,0.122289
42658,2025-12-31,Auckland,52,45-54,Married,108,1,4,Auto,6,822.69,861.14,-0.0617,2,8410.85,0.09781306,Monthly,1,0,0,0,0,0,0,0,2627.02,0.0,0.0,0.75,6,1801,1,0,0,0,0,0,No churn,0.033528
42659,2025-12-31,Waikato,23,18-24,Married,160,1,2,Health,3,1547.12,1441.14,0.0616,2,96143.55,0.01609176,Monthly,1,0,0,0,1,1,0,0,6340.61,6340.61,5072.49,0.8,30,154,0,0,0,0,0,0,No churn,0.082094
42660,2025-12-31,Bay of Plenty,43,35-44,Single,93,0,1,Health,1,1825.17,1701.58,0.0681,2,187614.36,0.00972829,Monthly,1,1,0,0,0,0,0,0,3259.42,0.0,0.0,0.8,32,1239,0,0,0,0,0,0,No churn,0.320423
42661,2025-12-31,Canterbury,75,75+,Married,88,0,1,Health,8,1638.13,1618.04,0.026,1,214293.37,0.00764432,Monthly,1,0,0,0,0,0,0,0,7347.97,0.0,0.0,0.8,3,1456,1,0,0,0,0,0,No churn,0.246972
42662,2025-12-31,Auckland,68,65-74,Married,110,0,1,Home,8,1337.62,1217.87,0.0733,3,504341.45,0.00265221,Monthly,1,0,0,0,0,0,0,0,9630.04,0.0,0.0,0.75,11,766,0,0,0,0,0,0,No churn,0.285153
42663,2025-12-31,Bay of Plenty,18,18-24,Single,139,0,1,Auto,2,1002.91,930.71,0.0701,2,18604.4,0.0539071,Annual,1,0,0,0,0,0,0,0,3424.2,0.0,0.0,0.75,14,1185,4,0,0,0,0,0,No churn,0.226972
42664,2025-12-31,Bay of Plenty,24,18-24,Married,52,0,1,Auto,1,712.28,703.93,0.0047,2,33608.33,0.02119342,Monthly,1,0,0,0,0,0,0,0,2169.42,0.0,0.0,0.75,10,684,1,0,0,0,0,0,No churn,0.199073
42665,2025-12-31,Otago,62,55-64,Single,63,1,4,Life,1,1119.29,1129.97,0.0033,1,136446.97,0.00820308,Annual,0,0,0,0,0,0,0,0,5299.83,0.0,0.0,0.85,22,831,3,0,0,0,0,1,Other,0.022817
42666,2025-12-31,Wellington,84,75+,Single,63,0,1,Auto,3,1007.01,1068.35,-0.0681,2,38451.23,0.02618928,Annual,1,0,0,0,0,0,0,0,4569.44,0.0,0.0,0.75,23,1769,0,0,0,0,1,0,No churn,0.21807
42667,2025-12-31,Canterbury,67,65-74,Single,5,0,1,Life,9,1173.43,1080.76,0.0645,2,312833.51,0.00375099,Monthly,1,1,0,0,0,0,0,0,14446.81,0.0,0.0,0.85,10,1650,2,0,0,0,0,1,Other,0.951707
42668,2025-12-31,Wellington,82,75+,Married,158,1,3,Home,5,835.14,790.65,0.068,2,700683.78,0.00119189,Monthly,1,0,0,0,1,1,0,0,12003.52,12003.52,9002.64,0.75,26,131,2,1,11,0,0,0,No churn,0.166216
42669,2025-12-31,Auckland,22,18-24,Single,78,0,1,Life,7,659.94,568.78,0.1603,2,195873.82,0.00336922,Monthly,1,0,0,0,0,0,0,0,9972.59,0.0,0.0,0.85,11,1042,0,0,0,0,1,1,Price,0.556625
42670,2025-12-31,Canterbury,77,75+,Single,48,1,4,Auto,2,1170.49,1061.8,0.1001,2,17657.38,0.06628912,Monthly,0,1,0,0,0,0,0,0,1846.8,0.0,0.0,0.75,30,1173,4,0,0,0,0,1,Other,0.189031
42671,2025-12-31,Wellington,26,25-34,Married,144,1,2,Auto,2,1201.24,1064.48,0.1,2,24137.13,0.04976744,Monthly,0,0,0,0,0,0,0,0,2344.2,0.0,0.0,0.75,29,1510,1,0,0,0,0,0,No churn,0.102975
42672,2025-12-31,Auckland,78,75+,Single,117,0,1,Home,9,1037.06,912.23,0.1146,1,382841.29,0.00270885,Monthly,1,0,0,1,0,0,0,0,18185.88,0.0,0.0,0.75,12,1655,1,0,0,0,0,1,Other,0.433759
42673,2025-12-31,Auckland,84,75+,Married,97,1,2,Home,2,939.98,971.41,-0.0495,1,388024.21,0.00242248,Monthly,1,0,0,0,0,0,0,0,1848.29,0.0,0.0,0.75,20,1367,3,0,0,0,0,0,No churn,0.073308
42674,2025-12-31,Canterbury,52,45-54,Single,45,1,2,Home,1,604.36,572.05,0.0576,2,556209.58,0.00108656,Monthly,0,2,0,0,0,0,0,0,6686.1,0.0,0.0,0.75,29,1233,0,0,0,0,0,0,No churn,0.135684
42675,2025-12-31,Canterbury,54,45-54,Single,111,1,2,Auto,5,708.24,709.73,-0.0147,0,24731.96,0.0286365,Monthly,1,1,0,0,0,0,0,0,5393.53,0.0,0.0,0.75,16,928,2,0,0,0,1,0,No churn,0.071801
42676,2025-12-31,Auckland,51,45-54,Married,142,0,1,Health,9,1363.13,1419.11,-0.0295,1,132608.01,0.01027936,Monthly,0,2,0,0,0,0,0,0,4701.27,0.0,0.0,0.8,10,1488,0,0,0,0,0,1,Other,0.305647
